crate,slot,channel,cable,pmt,pc,qccc,bundle,hv,type,x,y,z,panel
0,7,28,ECTR,PFEP,JDRV,AI04,GALL,1872,0x07,834.835,74.195,83.286,H242-01
0,7,29,ECVG,PKDM,JDRU,AI03,GALQ,1869,0x00,826.528,97.248,-129.527,H244-14
0,7,30,ECVF,PKCI,JDRT,AI02,GALQ,1890,0x00,826.529,112.788,-104.41,H244-13
0,7,31,ECVE,PKEU,JDRS,AI01,GALQ,1887,0x00,826.529,128.304,-79.304,H244-12
0,8,0,ECVD,PLIS,JMLZ,AH32,GALQ,1829,0x00,826.528,143.835,-54.164,H244-11
0,8,1,ECVC,PKPX,JMLY,AH31,GALQ,1829,0x00,826.528,159.351,-29.058,H244-10
0,8,2,ECVB,PKAI,JMLX,AH30,GALQ,1874,0x00,821.419,126.34,-130.147,H244-09
0,8,3,ECVA,PLDF,JMLW,AH29,GALQ,1830,0x00,821.42,141.879,-105.031,H244-08
0,8,4,ECUZ,PLMW,JMLV,AH28,GALP,1828,0x00,821.419,157.386,-79.901,H244-07
0,8,5,ECUY,PLIF,JMLU,AH27,GALP,1828,0x00,821.42,172.926,-54.785,H244-06
0,8,6,ECUX,PKTF,JMLT,AH26,GALP,1831,0x00,816.311,155.431,-130.768,H244-05
0,8,7,ECUW,PKBM,JMLS,AH25,GALP,1881,0x00,816.31,170.938,-105.638,H244-04
0,8,8,ECUV,PKFB,JEIX,AH24,GALP,1882,0x00,816.311,186.478,-80.522,H244-03
0,8,9,ECUU,PKMO,JEIW,AH23,GALP,1830,0x00,811.226,184.488,-131.374,H244-02
0,8,10,ECUT,PIJD,JEIV,AH22,GALP,1835,0x00,811.227,200.028,-106.258,H244-01
0,8,11,ECWS,PFBU,JEIU,AH21,GALW,1832,0x07,798.235,236.717,127.25,H247-14
0,8,12,ECWR,PFKE,JEIT,AH20,GALW,1849,0x07,804.18,222.928,101.802,H247-13
0,8,13,ECWQ,PFAG,JEIS,AH19,GALW,1880,0x07,810.136,209.179,76.365,H247-12
0,8,14,ECWP,PFLW,JEIR,AH18,GALW,1857,0x07,816.072,195.403,50.938,H247-11
0,8,15,ECWO,PFFV,JEIQ,AH17,GALW,1824,0x07,822.04,181.621,25.496,H247-10
0,8,16,ECWN,PFHY,JEJF,AH16,GALW,1870,0x07,805.107,207.983,127.246,H247-09
0,8,17,ECWM,PFBY,JEJE,AH15,GALW,1874,0x07,811.042,194.206,101.818,H247-08
0,8,18,ECWL,PFDZ,JEJD,AH14,GALV,1889,0x07,816.999,180.458,76.381,H247-07
0,8,19,ECWK,PFMY,JEJC,AH13,GALV,1839,0x07,822.958,166.689,50.959,H247-06
0,8,20,ECWJ,PFCU,JEJB,AH12,GALV,1853,0x07,811.969,179.262,127.262,H247-05
0,8,21,ECWI,PFHB,JEJA,AH11,GALV,1826,0x07,817.928,165.493,101.84,H247-04
0,8,22,ECWH,PFAX,JEIZ,AH10,GALV,1862,0x07,823.885,151.745,76.403,H247-03
0,8,23,ECWG,PFNW,JEIY,AH09,GALV,1878,0x07,818.855,150.548,127.283,H247-02
0,8,24,ECWF,PFOG,JENF,AH08,GALV,1856,0x07,824.811,136.8,101.847,H247-01
0,8,25,ENUR,PGVL,JENE,AH07,GCET,1867,0x00,768.452,265.226,-181.271,H075-14
0,8,26,ENUQ,PMFO,JEND,AH06,GCET,1863,0x00,768.45,249.681,-206.394,H075-13
0,8,27,ENUP,PGJS,JENC,AH05,GCET,1859,0x00,777.577,283.719,-105.921,H075-12
0,8,28,ENUO,PGPU,JENB,AH04,GCET,1865,0x00,777.576,268.173,-131.043,H075-11
0,8,29,ENUN,PJCM,JENA,AH03,GCET,1849,0x00,777.586,252.669,-156.154,H075-10
0,8,30,ENUM,PKHO,JEMZ,AH02,GCET,1849,0x00,777.575,237.136,-181.257,H075-09
0,8,31,ENUL,PKFX,JEMY,AH01,GCET,1860,0x00,777.571,221.611,-206.394,H075-08
0,9,0,ENUK,PKPH,JMPJ,AG32,GCES,1866,0x00,786.7,255.629,-105.906,H075-07
0,9,1,ENUJ,PKID,JMPI,AG31,GCES,1853,0x00,786.696,240.104,-131.043,H075-06
0,9,2,ENUI,PKJQ,JMPH,AG30,GCES,1872,0x00,786.709,224.579,-156.14,H075-05
0,9,3,ENUH,PKGO,JMPG,AG29,GCES,1872,0x00,786.705,209.054,-181.277,H075-04
0,9,4,ENUG,PKBW,JMPF,AG28,GCES,1859,0x00,795.83,227.546,-105.926,H075-03
0,9,5,ENUF,PKHV,JMPE,AG27,GCES,1856,0x00,795.819,212.013,-131.029,H075-02
0,9,6,ENUE,PKBS,JMPD,AG26,GCES,1866,0x00,795.839,196.496,-156.16,H075-01
0,9,7,ECXG,PKOR,JMPC,AG25,GALY,1899,0x00,817.296,203.461,-3.642,H248-14
0,9,8,ECXF,PLFB,JMVV,AG24,GALY,1826,0x00,808.173,231.551,-3.657,H248-13
0,9,9,ECXE,PKQQ,JMVU,AG23,GALY,1801,0x00,799.052,259.621,-3.656,H248-12
0,9,10,ECXD,PKRV,JMVT,AG22,GALY,1828,0x00,789.92,287.724,-3.651,H248-11
0,9,11,ECXC,PJIO,JMVS,AG21,GALY,1803,0x00,780.799,315.793,-3.651,H248-10
0,9,12,ECXB,PKAY,JMVR,AG20,GALY,1801,0x00,812.129,217.308,-29.222,H248-09
0,9,13,ECXA,PKVB,JMVQ,AG19,GALY,1800,0x00,803.005,245.398,-29.237,H248-08
0,9,14,ECWZ,PKEL,JMVP,AG18,GALX,1825,0x00,793.876,273.481,-29.217,H248-07
0,9,15,ECWY,PKET,JMVO,AG17,GALX,1900,0x00,784.752,301.571,-29.231,H248-06
0,9,16,ECWX,PLJY,JDTF,AG16,GALX,1801,0x00,806.961,231.155,-54.802,H248-05
0,9,17,ECWW,PKDO,JDTE,AG15,GALX,1826,0x00,797.832,259.237,-54.782,H248-04
0,9,18,ECWV,PKBB,JDTD,AG14,GALX,1826,0x00,788.708,287.328,-54.797,H248-03
0,9,19,ECWU,PKXG,JDTC,AG13,GALX,1900,0x00,801.812,245.002,-80.342,H248-02
0,9,20,ECWT,PKGS,JDTB,AG12,GALX,1826,0x00,792.688,273.092,-80.357,H248-01
0,9,21,ECXN,PENL,JDTA,AG11,GALZ,1824,0x07,812.584,217.458,25.51,H249-07
0,9,22,ECXM,PEQP,JDSZ,AG10,GALZ,1827,0x07,788.283,287.177,51.04,H249-06
0,9,23,ECXL,PEAC,JDSY,AG09,GALZ,1827,0x07,797.404,259.107,51.04,H249-05
0,9,24,ECXK,PESR,JEHR,AG08,GALZ,1824,0x07,806.527,231.017,51.055,H249-04
0,9,25,ECXJ,PDOK,JEHQ,AG07,GALZ,1824,0x07,791.379,272.66,76.571,H249-03
0,9,26,ECXI,PDNS,JEHP,AG06,GALZ,1825,0x07,800.502,244.57,76.585,H249-02
0,9,27,ECXH,PETA,JEHO,AG05,GALZ,1825,0x07,794.451,258.136,102.095,H249-01
0,9,28,ECWE,PDAY,JEHN,AG04,GALU,1838,0x07,771.803,336.24,25.49,H246-14
0,9,29,ECWD,PDAH,JEHM,AG03,GALU,1856,0x07,775.074,321.59,50.926,H246-13
0,9,30,ECWC,PDDV,JEHL,AG02,GALU,1857,0x07,778.366,306.968,76.354,H246-12
0,9,31,ECWB,PDDX,JEHK,AG01,GALU,1864,0x07,781.628,292.331,101.81,H246-11
0,10,0,ECWA,PCHX,JAEX,AF32,GALU,1889,0x07,784.922,277.688,127.252,H246-10
0,10,1,ECVZ,PCPS,JAEW,AF31,GALU,1874,0x07,763.771,348.862,50.941,H246-09
0,10,2,ECVY,PDBI,JAEV,AF30,GALU,1856,0x07,767.03,334.245,76.383,H246-08
0,10,3,ECVX,PCVI,JAEU,AF29,GALT,1847,0x07,770.325,319.603,101.825,H246-07
0,10,4,ECVW,PDAR,JAET,AF28,GALT,1856,0x07,773.593,304.973,127.246,H246-06
0,10,5,ECVV,PDEV,JAES,AF27,GALT,1866,0x07,755.727,361.517,76.397,H246-05
0,10,6,ECVU,PCRY,JAER,AF26,GALT,1874,0x07,758.998,346.867,101.834,H246-04
0,10,7,ECVT,PCXU,JAEQ,AF25,GALT,1851,0x07,762.266,332.237,127.255,H246-03
0,10,8,ECVS,PDAV,JEKL,AF24,GALT,1861,0x07,747.692,374.159,101.834,H246-02
0,10,9,ECVR,PCFZ,JEKK,AF23,GALT,1870,0x07,750.963,359.509,127.27,H246-01
0,10,10,EDVD,PAKN,JEKJ,AF22,GAPT,1870,0x00,762.335,356.909,-29.055,H296-14
0,10,11,EDVC,PDRJ,JEKI,AF21,GAPT,1875,0x00,753.216,369.462,-54.187,H296-13
0,10,12,EDVB,PCYX,JEKH,AF20,GAPT,1870,0x00,744.096,382.015,-79.293,H296-12
0,10,13,EDVA,PCKK,JEKG,AF19,GAPT,1859,0x00,734.961,394.587,-104.427,H296-11
0,10,14,EDUZ,PAFH,JEKF,AF18,GAPT,1866,0x00,725.841,407.14,-129.533,H296-10
0,10,15,EDUY,PBBA,JEKE,AF17,GAPT,1868,0x00,766.175,342.932,-54.797,H296-09
0,10,16,EDUX,PCEY,JJSP,AF16,GAPT,1870,0x00,757.057,355.485,-79.929,H296-08
0,10,17,EDUW,PCWK,JJSO,AF15,GAPS,1872,0x00,747.92,368.058,-105.037,H296-07
0,10,18,EDUV,PBYE,JJSN,AF14,GAPS,1870,0x00,738.802,380.61,-130.169,H296-06
0,10,19,EDUU,PDSU,JJSM,AF13,GAPS,1866,0x00,770.016,328.955,-80.54,H296-05
0,10,20,EDUT,PCLO,JJSL,AF12,GAPS,1868,0x00,760.88,341.528,-105.648,H296-04
0,10,21,EDUS,PBXF,JJSK,AF11,GAPS,1874,0x00,751.761,354.081,-130.78,H296-03
0,10,22,EDUR,PDNA,JJSJ,AF10,GAPS,1860,0x00,773.859,315.015,-106.258,H296-02
0,10,23,EDUQ,PCJL,JJSI,AF09,GAPS,1868,0x00,764.74,327.567,-131.39,H296-01
0,10,24,EDVK,PFMC,JDMT,AF08,GAPU,1866,0x02,747.416,385.874,-26.515,H297-07
0,10,25,EDVJ,PFNL,JDMS,AF07,GAPU,1861,0x02,714.271,436.479,-75.948,H297-06
0,10,26,EDVI,PFPV,JDMR,AF06,GAPU,1855,0x02,723.392,423.926,-50.841,H297-05
0,10,27,EDVH,PFDX,JDMQ,AF05,GAPU,1856,0x02,732.511,411.374,-25.71,H297-04
0,10,28,EDVG,PFMP,JDMP,AF04,GAPU,1872,0x02,708.522,449.422,-50.034,H297-03
0,10,29,EDVF,PFUL,JDMO,AF03,GAPU,1859,0x02,717.641,436.869,-24.902,H297-02
0,10,30,EDVE,PFSR,JDMN,AF02,GAPU,1863,0x02,702.753,462.348,-24.12,H297-01
0,10,31,EDUP,PCVS,JDMM,AF01,GAPR,1840,0x07,697.924,471.438,7.501,H295-14
0,11,0,EDUO,PDAP,JEHZ,AE32,GAPR,1835,0x07,712.694,445.853,6.92,H295-13
0,11,1,EDUN,PDCW,JEHY,AE31,GAPR,1836,0x07,727.471,420.303,6.312,H295-12
0,11,2,EDUM,PDBM,JEHX,AE30,GAPR,1840,0x07,742.226,394.739,5.729,H295-11
0,11,3,EDUL,PDBO,JEHW,AE29,GAPR,1886,0x07,757.016,369.17,5.148,H295-10
0,11,4,EDUK,PDDS,JEHV,AE28,GAPR,1869,0x07,704.953,457.834,32.767,H295-09
0,11,5,EDUJ,PCUL,JEHU,AE27,GAPR,1863,0x07,719.708,432.27,32.184,H295-08
0,11,6,EDUI,PCLJ,JEHT,AE26,GAPQ,1870,0x07,734.485,406.72,31.576,H295-07
0,11,7,EDUH,PCSA,JEHS,AE25,GAPQ,1839,0x07,749.259,381.171,30.994,H295-06
0,11,8,EDUG,PCRE,JEDZ,AE24,GAPQ,1870,0x07,711.967,444.251,58.032,H295-05
0,11,9,EDUF,PDEU,JEDY,AE23,GAPQ,1871,0x07,726.742,418.702,57.45,H295-04
0,11,10,EDUE,PDDZ,JEDX,AE22,GAPQ,1872,0x07,741.519,393.152,56.842,H295-03
0,11,11,EDUD,PDFS,JEDW,AE21,GAPQ,1860,0x07,719.001,430.683,83.297,H295-02
0,11,12,EDUC,PDDH,JEDV,AE20,GAPQ,1870,0x07,733.778,405.133,82.69,H295-01
0,11,13,EDUB,PKOO,JEDU,AE19,GAPP,1861,0x00,706.781,438.314,-133.15,H294-14
0,11,14,EDUA,PLBZ,JEDT,AE18,GAPP,1856,0x00,701.232,451.164,-107.142,H294-13
0,11,15,EDTZ,PKYL,JEDS,AE17,GAPP,1840,0x00,695.704,464.028,-81.159,H294-12
0,11,16,EDTY,PKND,JJUL,AE16,GAPP,1856,0x00,690.139,476.897,-55.153,H294-11
0,11,17,EDTX,PJST,JJUK,AE15,GAPP,1842,0x00,684.61,489.762,-29.144,H294-10
0,11,18,EDTW,PLCL,JJUJ,AE14,GAPP,1859,0x00,690.079,462.629,-131.955,H294-09
0,11,19,EDTV,PKSR,JJUI,AE13,GAPP,1841,0x00,684.516,475.497,-105.974,H294-08
0,11,20,EDTU,PKPD,JJUH,AE12,GAPO,1855,0x00,678.986,488.362,-79.966,H294-07
0,11,21,EDTT,PKZO,JJUG,AE11,GAPO,1856,0x00,673.439,501.21,-53.983,H294-06
0,11,22,EDTS,PKMS,JJUF,AE10,GAPO,1843,0x00,673.363,486.962,-130.788,H294-05
0,11,23,EDTR,PKUK,JJUE,AE09,GAPO,1855,0x00,667.814,499.811,-104.78,H294-04
0,11,24,EDTQ,PKZE,JERF,AE08,GAPO,1854,0x00,662.266,512.66,-78.797,H294-03
0,11,25,EDTP,PKOV,JERE,AE07,GAPO,1859,0x00,656.663,511.275,-129.618,H294-02
0,11,26,EDTO,PKRI,JERD,AE06,GAPO,1849,0x00,651.114,524.125,-103.61,H294-01
0,11,27,EDWB,PFAQ,JERC,AE05,GAPX,1838,0x07,635.27,536.741,133.15,H298-14
0,11,28,EDWA,PGIX,JERB,AE04,GAPX,1836,0x07,645.776,527.493,107.142,H298-13
0,11,29,EDVZ,PGGX,JERA,AE03,GAPX,1870,0x07,656.302,518.26,81.159,H298-12
0,11,30,EDVY,PCTV,JEQZ,AE02,GAPX,1834,0x07,666.822,508.991,55.153,H298-11
0,11,31,EDVX,PGHZ,JEQY,AE01,GAPX,1869,0x07,677.349,499.756,29.144,H298-10
0,12,0,EDVW,PGFI,JEBV,AD32,GAPX,1841,0x07,653.233,513.343,131.955,H298-09
0,12,1,EDVV,PGKK,JEBU,AD31,GAPX,1834,0x07,663.752,504.075,105.974,H298-08
0,12,2,EDVU,PGFZ,JEBT,AD30,GAPW,1837,0x07,674.279,494.841,79.966,H298-07
0,12,3,EDVT,PGGM,JEBS,AD29,GAPW,1846,0x07,684.784,485.594,53.983,H298-06
0,12,4,EDVS,PGCO,JEBR,AD28,GAPW,1842,0x07,671.21,489.925,130.788,H298-05
0,12,5,EDVR,PGIQ,JEBQ,AD27,GAPW,1840,0x07,681.715,480.677,104.78,H298-04
0,12,6,EDVQ,PGII,JEBP,AD26,GAPW,1867,0x07,692.221,471.43,78.797,H298-03
0,12,7,EDVP,PGKA,JEBO,AD25,GAPW,1838,0x07,689.172,466.529,129.618,H298-02
0,12,8,EDVO,PGAB,JECL,AD24,GAPW,1831,0x07,699.678,457.281,103.61,H298-01
0,12,9,ECLZ,PEIC,JECK,AD23,GAKD,1864,0x07,787.755,133.911,264.025,H227-07
0,12,10,ECLY,PEJJ,JECJ,AD22,GAKD,1866,0x07,800.798,58.451,248.519,H227-06
0,12,11,ECLX,PEUA,JECI,AD21,GAKD,1862,0x07,798.667,87.693,245.018,H227-05
0,12,12,ECLW,PEME,JECH,AD20,GAKD,1863,0x07,796.537,116.936,241.516,H227-04
0,12,13,ECLV,PERH,JECG,AD19,GAKD,1878,0x07,807.449,70.743,222.504,H227-03
0,12,14,ECLU,PENR,JECF,AD18,GAKD,1866,0x07,805.319,99.985,219.002,H227-02
0,12,15,ECLT,PEIE,JECE,AD17,GAKD,1877,0x07,814.077,83.008,196.484,H227-01
0,12,16,ENSB,PIJN,JEEP,AD16,GCEJ,1866,0x07,818.877,116.334,139.569,H068-07
0,12,17,ENSA,PIAN,JEEO,AD15,GCEJ,1871,0x07,824.833,101.118,114.973,H068-06
0,12,18,ENRZ,PIVA,JEEN,AD14,GCEJ,1877,0x07,815.894,102.16,165.303,H068-05
0,12,19,ENRY,PGOS,JEEM,AD13,GCEJ,1878,0x07,821.873,86.971,140.712,H068-04
0,12,20,ENRX,PHLM,JEEL,AD12,GCEJ,1867,0x07,827.829,71.755,116.116,H068-03
0,12,21,ENRW,PGUO,JEEK,AD11,GCEJ,1874,0x07,818.881,72.827,166.463,H068-02
0,12,22,ENRV,PIIK,JEEJ,AD10,GCEJ,1872,0x07,824.837,57.611,141.868,H068-01
0,12,23,ECMX,PJOR,JEEI,AD09,GAKH,1875,0x07,785.284,62.875,299.356,H228-21
0,12,24,ECMW,PJMC,JEKD,AD08,GAKH,1858,0x07,776.154,50.327,324.486,H228-20
0,12,25,ECMV,PJWQ,JEKC,AD07,GAKH,1860,0x07,782.503,92.042,295.575,H228-19
0,12,26,ECMU,PJOU,JEKB,AD06,GAKH,1866,0x07,773.383,79.464,320.686,H228-18
0,12,27,ECMT,PJVI,JEKA,AD05,GAKH,1859,0x07,764.253,66.915,345.815,H228-17
0,12,28,ECMS,PJMW,JEJZ,AD04,GAKH,1881,0x07,779.732,121.179,291.775,H228-16
0,12,29,ECMR,PIXX,JEJY,AD03,GAKH,1872,0x07,770.602,108.63,316.904,H228-15
0,12,30,ECMQ,PJNL,JEJX,AD02,GAKG,1859,0x07,761.481,96.052,342.015,H228-14
0,12,31,ECMP,PJLC,JEJW,AD01,GAKG,1861,0x07,752.351,83.504,367.144,H228-13
0,13,0,ECMO,PJMV,JDTV,AC32,GAKG,1869,0x07,776.951,150.345,287.993,H228-12
0,13,1,ECMN,PJPC,JDTU,AC31,GAKG,1875,0x07,767.83,137.767,313.104,H228-11
0,13,2,ECMM,PMCX,JDTT,AC30,GAKG,1865,0x07,758.7,125.219,338.233,H228-10
0,13,3,ECML,PITL,JDTS,AC29,GAKG,1858,0x07,749.58,112.666,363.339,H228-09
0,13,4,ECMK,PJEA,JDTR,AC28,GAKG,1864,0x07,740.45,100.092,388.474,H228-08
0,13,5,ECMJ,PJDB,JDTQ,AC27,GAKF,1866,0x07,765.049,166.934,309.322,H228-07
0,13,6,ECMI,PJLJ,JDTP,AC26,GAKF,1879,0x07,755.929,154.356,334.433,H228-06
0,13,7,ECMH,PKPJ,JDTO,AC25,GAKF,1864,0x07,746.799,141.807,359.563,H228-05
0,13,8,ECMG,PLCW,JELJ,AC24,GAKF,1872,0x07,737.678,129.254,384.669,H228-04
0,13,9,ECMF,PKRS,JELI,AC23,GAKF,1867,0x07,753.148,183.523,330.652,H228-03
0,13,10,ECME,PKFC,JELH,AC22,GAKF,1871,0x07,744.027,170.945,355.763,H228-02
0,13,11,ECMD,PKNS,JELG,AC21,GAKF,1870,0x07,734.897,158.396,380.892,H228-01
0,13,12,ECXX,PBMG,JELF,AC20,GAMB,1881,0x07,794.173,224.891,164.088,H250-07
0,13,13,ECXW,PBQY,JELE,AC19,GAMB,1893,0x07,796.534,163.717,212.619,H250-06
0,13,14,ECXV,PBDQ,JELD,AC18,GAMB,1873,0x07,798.665,179.925,188.03,H250-05
0,13,15,ECXU,PBOJ,JELC,AC17,GAMB,1874,0x07,800.796,196.134,163.44,H250-04
0,13,16,ECXT,PBRT,JEMH,AC16,GAMB,1883,0x07,805.32,151.163,187.367,H250-03
0,13,17,ECXS,PCLX,JEMG,AC15,GAMB,1872,0x07,807.451,167.371,162.778,H250-02
0,13,18,ECXR,PBOD,JEMF,AC14,GAMB,1872,0x07,814.074,138.614,162.13,H250-01
0,13,19,ECZF,PJKX,JEME,AC13,GAMH,1856,0x07,776.161,267.709,190.115,H252-21
0,13,20,ECZE,PJQP,JEMD,AC12,GAMH,1884,0x07,785.285,239.619,190.129,H252-20
0,13,21,ECZD,PJLT,JEMC,AC11,GAMH,1856,0x07,764.256,279.364,214.511,H252-19
0,13,22,ECZC,PFZQ,JEMB,AC10,GAMH,1856,0x07,773.385,251.282,214.491,H252-18
0,13,23,ECZB,PLDP,JEMA,AC09,GAMH,1833,0x07,782.509,223.191,214.505,H252-17
0,13,24,ECZA,PLEA,JEAX,AC08,GAMH,1871,0x07,752.357,291.027,238.873,H252-16
0,13,25,ECYZ,PLIE,JEAW,AC07,GAMH,1840,0x07,761.481,262.936,238.887,H252-15
0,13,26,ECYY,PLGK,JEAV,AC06,GAMG,1887,0x07,770.61,234.854,238.867,H252-14
0,13,27,ECYX,PLRR,JEAU,AC05,GAMG,1856,0x07,779.734,206.763,238.881,H252-13
0,13,28,ECYW,PKSU,JEAT,AC04,GAMG,1854,0x07,740.452,302.681,263.269,H252-12
0,13,29,ECYV,PLBU,JEAS,AC03,GAMG,1831,0x07,749.581,274.599,263.249,H252-11
0,13,30,ECYU,PLBV,JEAR,AC02,GAMG,1869,0x07,758.705,246.509,263.263,H252-10
0,13,31,ECYT,PKUP,JEAQ,AC01,GAMG,1873,0x07,767.825,218.439,263.263,H252-09
0,14,0,ECYS,PLGS,JEMP,AB32,GAMG,1846,0x07,776.958,190.336,263.257,H252-08
0,14,1,ECYR,PLHX,JEMO,AB31,GAMF,1847,0x07,737.677,286.254,287.645,H252-07
0,14,2,ECYQ,PLEQ,JEMN,AB30,GAMF,1856,0x07,746.806,258.171,287.625,H252-06
0,14,3,ECYP,PLMI,JEMM,AB29,GAMF,1831,0x07,755.93,230.081,287.639,H252-05
0,14,4,ECYO,PLES,JEML,AB28,GAMF,1883,0x07,765.05,202.011,287.639,H252-04
0,14,5,ECYN,PLGM,JEMK,AB27,GAMF,1856,0x07,734.901,269.826,312.021,H252-03
0,14,6,ECYM,PKMK,JEMJ,AB26,GAMF,1840,0x07,744.03,241.743,312.001,H252-02
0,14,7,ECYL,PLHI,JEMI,AB25,GAMF,1853,0x07,753.154,213.653,312.015,H252-01
0,14,8,ECYH,PFIZ,JEMX,AB24,GAMD,1869,0x07,740.912,320.429,237.851,H251-07
0,14,9,ECYG,PAYP,JEMW,AB23,GAMD,1837,0x07,763.148,312.014,163.422,H251-06
0,14,10,ECYF,PFZV,JEMV,AB22,GAMD,1846,0x07,751.897,323.875,188.012,H251-05
0,14,11,ECYE,PAHP,JEMU,AB21,GAMD,1863,0x07,740.646,335.737,212.601,H251-04
0,14,12,ECYD,PFYR,JEMT,AB20,GAMD,1863,0x07,751.621,339.196,162.782,H251-03
0,14,13,ECYC,PFXS,JEMS,AB19,GAMD,1840,0x07,740.37,351.057,187.372,H251-02
0,14,14,ECYB,PFWZ,JEMR,AB18,GAMD,1847,0x07,740.079,366.357,162.116,H251-01
0,14,15,EDAU,PKRC,JEMQ,AB17,GAMO,1884,0x07,657.504,415.506,324.469,H255-21
0,14,16,EDAT,PLDC,JEDR,AB16,GAMO,1894,0x07,672.277,410.695,299.351,H255-20
0,14,17,EDAS,PKOG,JEDQ,AB15,GAMO,1874,0x07,657.635,395.072,345.804,H255-19
0,14,18,EDAR,PKWB,JEDP,AB14,GAMO,1865,0x07,672.393,390.292,320.677,H255-18
0,14,19,EDAQ,PKXQ,JEDO,AB13,GAMO,1878,0x07,687.165,385.481,295.559,H255-17
0,14,20,EDAP,PKIP,JEDN,AB12,GAMO,1886,0x07,657.751,374.669,367.13,H255-16
0,14,21,EDAO,PKJL,JEDM,AB11,GAMO,1864,0x07,672.523,369.858,342.012,H255-15
0,14,22,EDAN,PKKV,JEDL,AB10,GAMN,1872,0x07,687.281,365.078,316.885,H255-14
0,14,23,EDAM,PKSX,JEDK,AB09,GAMN,1874,0x07,702.053,360.267,291.767,H255-13
0,14,24,EDAL,PKRG,JEBN,AB08,GAMN,1887,0x07,657.882,354.235,388.465,H255-12
0,14,25,EDAK,PKUF,JEBM,AB07,GAMN,1884,0x07,672.639,349.455,363.338,H255-11
0,14,26,EDAJ,PKXL,JEBL,AB06,GAMN,1895,0x07,687.412,344.644,338.22,H255-10
0,14,27,EDAI,PKPC,JEBK,AB05,GAMN,1856,0x07,702.169,339.849,313.114,H255-09
0,14,28,EDAH,PKPT,JEBJ,AB04,GAMN,1869,0x07,716.942,335.053,287.975,H255-08
0,14,29,EDAG,PKPE,JEBI,AB03,GAMM,1886,0x07,672.77,329.021,384.673,H255-07
0,14,30,EDAF,PKIY,JEBH,AB02,GAMM,1877,0x07,687.527,324.241,359.546,H255-06
0,14,31,EDAE,PKNY,JEBG,AB01,GAMM,1882,0x07,702.3,319.43,334.428,H255-05
0,15,0,EDAD,PKJM,JEEH,AA32,GAMM,1891,0x07,717.057,314.635,309.322,H255-04
0,15,1,EDAC,PKNW,JEEG,AA31,GAMM,1892,0x07,687.658,303.807,380.881,H255-03
0,15,2,EDAB,PKYW,JEEF,AA30,GAMM,1854,0x07,702.415,299.027,355.754,H255-02
0,15,3,EDAA,PKPB,JEEE,AA29,GAMM,1886,0x07,717.188,294.216,330.636,H255-01
0,15,4,ECZM,PAYS,JEED,AA28,GAMI,1872,0x07,669.649,429.435,274.532,H253-07
0,15,5,ECZL,PBQZ,JEEC,AA27,GAMI,1888,0x07,713.154,373.572,241.52,H253-06
0,15,6,ECZK,PBRN,JEEB,AA26,GAMI,1872,0x07,697.69,398.482,245.021,H253-05
0,15,7,ECZJ,PBTT,JEEA,AA25,GAMI,1887,0x07,682.226,423.392,248.521,H253-04
0,15,8,ECZI,PBNS,JEEX,AA24,GAMI,1868,0x07,710.287,392.466,218.999,H253-03
0,15,9,ECZH,PBRB,JEEW,AA23,GAMI,1875,0x07,694.823,417.376,222.499,H253-02
0,15,10,ECZG,PBRC,JEEV,AA22,GAMI,1885,0x07,707.4,411.333,196.488,H253-01
0,15,11,ENUD,PIVE,JEEU,AA21,GCER,1876,0x07,705.281,422.421,166.471,H074-07
0,15,12,ENUC,PILP,JEET,AA20,GCER,1870,0x07,701.168,438.214,141.862,H074-06
0,15,13,ENUB,PILD,JEES,AA19,GCER,1876,0x07,720.122,396.918,165.303,H074-05
0,15,14,ENUA,PIRS,JEER,AA18,GCER,1873,0x07,716.024,412.731,140.719,H074-04
0,15,15,ENTZ,PIPX,JEEQ,AA17,GCER,1875,0x07,711.911,428.525,116.11,H074-03
0,15,16,ENTY,PISD,JDTN,AA16,GCER,1869,0x07,730.86,387.221,139.585,H074-02
0,15,17,ENTX,PIVU,JDTM,AA15,GCER,1872,0x07,726.747,403.014,114.976,H074-01
0,15,18,EDYP,PAZI,JDTL,AA14,GAQH,1871,0x07,650.46,462.758,268.635,H303-14
0,15,19,EDYO,PDHX,JDTK,AA13,GAQH,1875,0x07,645.515,479.677,244.921,H303-13
0,15,20,EDYN,PBPM,JDTJ,AA12,GAQH,1873,0x07,640.575,496.61,221.248,H303-12
0,15,21,EDYM,PBAB,JDTI,AA11,GAQH,1873,0x07,635.631,513.514,197.554,H303-11
0,15,22,EDYL,PBBB,JDTH,AA10,GAQH,1873,0x07,630.707,530.446,173.849,H303-10
0,15,23,EDYK,PGTO,JDTG,AA09,GAQH,1869,0x07,663.57,456.404,242.933,H303-09
0,15,24,EDYJ,PDGJ,JELZ,AA08,GAQH,1876,0x07,658.625,473.308,219.239,H303-08
0,15,25,EDYI,PGMV,JELY,AA07,GAQG,1871,0x07,653.685,490.24,195.566,H303-07
0,15,26,EDYH,PGDR,JELX,AA06,GAQG,1871,0x07,648.761,507.157,171.882,H303-06
0,15,27,EDYG,PDFH,JELW,AA05,GAQG,1878,0x07,676.68,450.034,217.251,H303-05
0,15,28,EDYF,PCOK,JELV,AA04,GAQG,1875,0x07,671.756,466.951,193.566,H303-04
